"Customer_ID","upsell_xsell","churn","lifetime_value","avg_arpu_3m","acct_age","billing_cycle","Est_HH_Income","cs_med_home_value","cs_pct_home_owner","forecast_region","data_device_age","equip_age","delinq_indicator","avg_days_susp","calls_in_pk","calls_in_offpk","calls_out_offpk","calls_out_pk","mou_total_pct_MOM","mou_onnet_pct_MOM","mou_roam_pct_MOM","mou_onnet_6m_normal","mou_roam_6m_normal","voice_tot_bill_mou_curr","tot_voice_chrgs_curr","bill_data_usg_m03","bill_data_usg_m06","bill_data_usg_m09","mb_data_usg_m01","mb_data_usg_m02","mb_data_usg_m03","mb_data_ndist_mo6m","mb_data_usg_roamm01","mb_data_usg_roamm02","mb_data_usg_roamm03","data_usage_amt","data_prem_chrgs_curr","nbr_data_cdrs","avg_data_chrgs_3m","avg_data_prem_chrgs_3m","avg_overage_chrgs_3m","calls_TS_acct","wrk_orders","days_openwrkorders","calls_care_acct","calls_care_3mavg_acct","calls_care_6mavg_acct","res_calls_3mavg_acct","res_calls_6mavg_acct","curr_days_susp","pymts_late_ltd","calls_care_ltd","MB_Data_Usg_M04","MB_Data_Usg_M05","MB_Data_Usg_M06","MB_Data_Usg_M07","MB_Data_Usg_M08","MB_Data_Usg_M09","nbr_contacts"
"     3514023","           1","           0","      2240.3","       78.15","          24","          12","       54000","        0.58","        0.26","          30","         877","           5","           0","           7","         -28","         971","          19","         104",".",".",".",".",".","        9968","          40","        3153","        1133","        2798","           1","           2","           1","         -10","        -353","        -638","        -544","           2","       19.98","        2008","       28.15","        6.66","           0","           2","           2","           1","           0","           0","           0","           0","           0","           4","           5","          59","           1","           2","         495","          11","         155","           3","           0"
"     3514143","           0","           0","      5723.8","       65.48","          49","          12","       44000","        2.61","        0.58","          80","          16","          17","           0","           4","         459","         279","          59","          70",".",".",".",".",".","        4515","       45.48","        3085","        3729","        2022","        3152","           1","          54","           3","        -560","        1371","         475","           5","           0","        1158","         0.1","           0","           0","           1","           0","          13","           0","           0","         0.2","           0","         0.2","           3","           6","          76","          48","           4","           1","           3","           0","          98","           0"
"     3514158","           0","           0","      8642.9","       53.32","          42","           6","       13900","        3.23","        0.94","          43","          33","          34","           0","           5","          87","         649","          -3","          42","          -1",".",".",".",".","        3168","       49.99","        2273","        1685","        1897","        2264","        2288","        2246","          -2","         437","         237","         221","          16","           0","        1888","       33.32","           0","           0","          18","           0","           0","           0","           0","           0","           0","           0","           0","           0","         141","          22","           2","           1","          35","          30","           1","           0"
"     3514163","           0","           0","      5593.3","       51.78","          46","           7","       22500","         1.3","         0.4","          59","         982","          15","           0","           5","         274","         238","          53","          60",".",".",".",".",".","        5729","        29.3","         101","        1253","        2210","         264","         107","         224","           1","         264","         237","         224","          26","        1.64","        1098","        8.32","        1.72","        1.63","           3","           0","           0","           0","           0","           0","           0","           0","           1","           0","         145","          27","         207","         272","         183","         127",".","           0"
"     3514174","           0","           0","     10230.8","      149.97","          49","           8","       42000","        3.42","        0.86","          31","        1545","          24","           0","           5","         643","         618","         -35","         301","           0",".",".",".",".","       17462","       39.99","        2529","        3628","        4306","        2696","        2461","        2600","           2","         457","         647","        2939","           1","           0","          79","        1.99","           0","       84.81","           3","           0","          24","           0","           0","           0","           0","           0","           5","           3","           0","           2","          86","           0","           1","           1","           0","           0"
"     3514236","           0","           0","       162.2","          40","          37","           4","       11000","        0.65","        0.75","          15","        2435","          23","           0","           7","         107","         116","          28","          82","           0",".",".","          -2",".","        3780","          15","        1357","        1204","         129","        1361","        1478","        1444","           2","        -125","          45","         476","           2","           0","        1130","         0.2","           0","           0","           8","           0","          35","         0.3","         0.3","         0.2","         0.3","         0.2","           0","           0","          81","          19","          16","          33","         130","          27","          47","           0"
"     3514556","           0","           0","        7616","       91.64","          50","           9","       30800","        2.37","        0.66","          64","        1270","          34","           0","           1","         120","         438","          10","         113","           1","          -2",".","          -1",".","        2539","       49.99","        3171","        2137","        6128","        3181","        3255","        3254","          -2","         338","          75","        -450","          43","        9.99","         236","       41.65","        6.66","           0","          19","           1","           1","           0","           0","           0","           0","           0","           1","           0","         137","           1","          27","           0","           1","          75","           1","           0"
"     3514568","           0","           0","      1595.3","       69.99","          31","          10","       34400","        2.07","        0.45","          33","         164","          24","           0","           0","          55","         190","          22","          13","           1","           0","          -7","           1","         -24","        3274","       29.99","        -667","        -438","         123","           1","        -145","         134","           1","         126","        -145","         134","           5","           0","        1386","         0.3","           0","           0","           0","           0","           1","           0","           0","         0.3","           0","         0.3","          18","           0","          64","         168","          54","         165","          51","          28","          32","           0"
"     3514712","           0","           0","      1779.7","       34.72","          38","          11","       29900","        2.08","        0.55","          92","         146","          25","           0","           4","          26","         -60","          -8","           4","          -1","          -1","         -11","           0","          -6","        -317","       26.66","         413","         432","        1561","         447","         598","         250","           1","         177","        -496","          93","           3","           0","          99","           0","           0","        0.82","           0","           0","           0","           0","           0","           0","           0","           0","           0","           0","          29","           4","          68","          11","          48","          56","          34","           0"
"     3514809","           0","           1","       508.3","       49.98","          62","           5","       44400","        0.84","        0.59","          55","        2268","           1","           0","           6","         658","         360","          39","          21","           1",".",".",".",".","       10996","       44.99","        1839","        1197","       10769","        1943","        1792","        1965","           4","          80","        -240","         914","          26","           0","          12","           0","           0","           0","           8","           0","          45","           0","           0","           0","           0","           0","           6","           0","          83","        1352","         914","         766","          19","          34","           0","           0"
"     3514862","           0","           0","      5969.2","       82.58","          35","           2","       29800","         1.9","         0.7","          85","         917","          34","           0","           1","         144","         286","          22","          61","           1",".",".","          -2",".","        4885","       49.99","         362","        1850","        2249","          61","         448","          40","          -4","         391","          92","        -648","           4","           0","        1031","       21.92","        1.15","           0","          11","           0","          20","           0","           0","           0","           0","           0","           4","           0","          73","          32","          10","           9","          45","          13","          16","           0"
"     3514949","           0","           0","        8795","       62.93","          48","           6","       32300","        1.27","        0.23","          66","         893","          26","           0","           2","         394","         289","          50","          33","          -1","           0",".","           0",".","        3291","       31.37","        1334","        1289","        1348","        1429","        1249","        1297","           0","         307","         687","          79","           3","        2.82","        1480","       14.94","        2.48","        1.23","           3","           0","           7","           0","           0","           0","           0","           0","           2","           6","          34","         173","          51","          58","         199","         109","         377","           0"
"     3515132","           0","           0","      6808.5","       107.8","          48","           5","       22300","        1.78","        0.91","          27","        2068","           3","           0","           9","         154","         313","           1","         115","           0",".",".",".",".","        2688","       23.33","        2012","        1725","        1067","           6","        2045","        2088","          -4","         118","          -5","         103","           2","           0","         932","       13.33","           0","           0","          25","           0","          45","           0","           0","           0","           0","           0","           8","           0","         141","           4","          13","           2","           3","           1","           9","           0"
"     3515286","           1","           0","      8924.3","        0.22","          59","           5","       53000","        5.38","        0.13","          72",".","          23","           0","           1","         735","        1297","          20","          -6","          -1",".",".",".",".","       16186","       18.33","        2515","        1465","       10840","        2448","        2224","        2451","         -13","         -40","        -161","         439","          39","           0",".","           0","           0","           0","           8","           0","           0","           0","           0","           0","           0","           0","           0","           6","          80","          33","         144","        1018","         169","         146","         438","           0"
"     3515427","           0","           0","      -131.6","       35.98","          21","           4","       37900","        1.65","        0.65","          82",".","           6","           0","           2","         136","         113","          20","          38","           2","           1",".","          -1",".","        3119","       25.49","        1416","         434","        1923","        1426","        1325","        1335","          -1","         -35","         -36","        -201","          17","        1.99",".","       10.49","        1.73","           0","           5","           0","           0","         0.9","         0.9","         0.5","         0.9","         0.5","           0","           4","         208","           1","           0","           1","           1","           0","           1","           0"
"     3515474","           0","           0","      6812.9","       60.54","          37","           8","       20600","        3.28","        0.28","          29","         842","          25","           0","           2","         110","         105","          43","          40","          -1",".",".",".",".","        2552","        1.34","        2223","        2573","        1971","        2218","        2343","        2156","           0","        -321","         454","         498","          32","           0","        1322","       16.66","           0","           0","           6","           0","          15","         0.4","         0.4","         0.2","         0.3","         0.2","           4","           0","          72","         300","           2","           6","         140","         114","           2","           0"
"     3515484","           0","           0","       12697","       60.84","          50","           7","       23200","        1.48","        0.79","          17","         697","           1","           0","           3","         606","         679","          31","          27","           0","           0",".","           0",".","        7487","       49.99","         933","        1216","        1738","         879","         978","         935","           3","         481","       -1537","         997","           4","           0","          54","           0","           0","        3.87","           1","           0","          17","           0","           0","           0","           0","           0","           5","           3","          39","         826","          72","         265","         138","          82","           2","           0"
"     3515514","           0","           0","      8568.6","       87.57","          97","           8","       24400","        8.51","        0.44","           5","        1373","          31","           0","           0","         522","          30","          68","          99",".","          -1",".","          -1",".","        3723","       54.98","        1786","        3527","        1026","        1597","        1821","        1708","           0","        -785","       -1307","        -419","          15","           0","         656","        5.99","           0","        0.13","           5","           0","           0","           0","           0","           0","           0","           0","           2","           4","          70","         254","         189","         135","          23","         140","          59","           0"
"     3515523","           0","           0","      -658.2","       35.66","          64","           2","       45400","        1.81","        0.91","          14","           0","          19","           0","          15","         221","         249","          40","          60","           5",".","         -32","           0","         -11","        5909","       34.99","         667","         770","          71","         703","         576","         630","          -5","         198","          64","        -187","           3","           0","           0","           0","           0","         0.6","          23","           0","           0","           0","           0","           0","           0","           0","          12","           0","         193","           2","          33","         918","         263","          58","          24","           0"
"     3515539","           0","           1","      2079.6","       76.47","          53","          12","       18100","        1.22","        0.18","           6","        2211","          28","           0","           0","         -26","         -22","          27","          -7","           0","           0","           9","          -1","          -6","        -329","       49.99","         918","        -408","        1354","         953","         988","         972","           1","        -207","          29","          50","           1","           0","        1640","       26.48","           0","           0","           3","           0","           0","           0","           0","           0","           0","           0","           0","           0","          49","          37","          15","          55","          16","          35","          46","           0"
"     3515585","           0","           0","      1629.8","       51.78","          46","           7","       44500","         1.3","        0.93","          18","         982","          36","           0","           0","          85","         134","           3","         -15","           0","           0","           7","          -1","           8","        1803","        29.3","        1432","         864","         195","        1428","        1398","        1468","           6","        -286","        -220","         172","          16","        1.64","        1098","        8.32","        1.72","        1.63","           0","           0","           0","           0","           0","           0","           0","           0","           0","           0","          48","          16","         109","          49","          50","          52","          23","           0"
"     3515765","           0","           0","      1585.6","          20","          52","           9","       14000","        0.83","        0.75","          56","           0","          38","           0","           0","          33","          96","          15","          70","          -2",".",".",".",".","        2416","          15","         279","        3810","        2586","         214","         403","         341","           3","           1","          65","           1","           4","           0","           0","           0","           0","           0","           1","           0","           1","           0","           0","           0","           0","           0","           2","           6","          63","         254","         151","         392","         258","         422","          27","           0"
"     3515777","           0","           0","     14916.7","       99.99","          22","           6","       21900","        1.55","        0.86","          59","         999","           3","           0","           4","           0","         515","          72","         108",".",".",".",".",".","        4512","       59.99","        2940","        1508","        2655","        2911","        2973","        2845","          -1","         229","         329","         464","          46","           0","        2880","         0.3","           0","           0","           8","           0","          47","           0","           0","           0","           0","           0","           2","           0","         140","         183","          97","        1056","          40","         123",".","           0"
"     3515976","           0","           0","      5604.3","       51.78","          46","           7","       19900","        0.84","        0.34","          56","         982","           3","           0","           0","        -257","         596","          47","          93","           0","          -1",".","           0",".","        3069","        29.3","       -1720","        2873","        2567","         207","        -287","        -114","           7","         207","        -287","        -114","           3","        1.64","        1098","        8.32","        1.72","        1.63","           0","           0","           0","         0.8","         0.8","         0.4","         0.6","         0.3","           1","           6","          49","         312","         307","         341","         240","         173","         172","           0"
"     3516094","           0","           0","      1722.3","       30.65","          71","          10","       30600","        2.48","        0.77","           1","         928","          33","           0","           5","          74","           4","          26","          20","          -1",".","         -20","           0","           8","         966","       24.99","        1997","        1227","        2697","        1895","        2092","        2067","           5","         433","         -20","         -96","           4","           0","          76","        0.66","           0","        0.66","           6","           0","           1","           0","           0","           0","           0","           0","           7","           0","         189","           4","          79","         462","          44","         248","          15","           0"
"     3516105","           0","           0","     11364.5","       71.29","          63","           5","       35200","        3.12","        0.81","          30","        1017","          32","           0","           0","         604","        1312","          12","         121",".",".",".",".",".","       26189","       39.98","        2815","        1875","        1619","         138","           1","           1","          -1","          62","           8","           5","           4","       19.98","        2258","       26.31","       11.58","           0","           5","           0","           0","           0","           0","           0","           0","           0","           0","           6","          78","           1","         886","         604","           1","           1","           0","           0"
"     3516156","           0","           0","      2601.1","       54.65","          69","           9","       16600","        0.95","        0.66","          51",".","           3","           0","           3","         153","         408","          33","          57","          -1",".",".","          -1",".","        6169","       32.99","        1370","        3068","        1924","        1520","        1362","        1318","          -2","         510","         308","          97","           4","           0","           0","       18.66","        6.66","           0","          12","           0","           1","           0","           0","           0","           0","           0","           0","           0","          70","          42","           8","          81","         126","          53","          18","           0"
"     3516390","           0","           0","      2455.8","       52.49","          48","           8","       43900","        1.64","        0.75","          43","         315","           3","           0","           3","          88","         272","          -8","          70","          -1",".",".","          -2",".","        4426","       37.49","        1040","        2377","        1500","           2","        1089","        1121","           2","          86","        -102","          87","           4","           0","        1298","        0.15","           0","           0","           2","           0","           1","           0","           0","           0","           0","           0","           4","           0","         187","           9","         249","          29","           4","         119","          21","           0"
"     3516522","           0","           0","       621.4","          40","          22","           5","       45700","        2.85","         0.3","          31","         283","          29","           0","           0","         307","         379","           3","          53","           0",".",".",".",".","        7325","          16","         530","        -240","        2828","         630","         535","         212","          -3","          85","         130","        -577","           5","           0","        2283","         0.2","           0","           0","           3","           0","           0","           0","           0","           0","           0","           0","           0","           0","          76","         996","        1142","         663","           9","          52","           0","           0"
"     3516537","           0","           0","      3267.9","       53.11","          32","           5","       44700","        3.14","        0.88","          59","          27","          24","           0","           5","         183","         303","          48","          60","          -1","          -3",".","           1",".","        2097","       36.66","        1245","        2238","        2544","        1212","        1275","        1197","           1","       -1157","        -895","       -1678","          36","           0","           0","       10.89","           0","           0","           0","           0","           0","           0","           0","           0","           0","           0","           0","           4","          28","         401","         100","          67","          64","         217","         219","           0"
"     3516567","           0","           0","      3800.8","       31.11","          23","           7","       43600","        0.67","        0.62","          70","          29","          32","           0","           5","         241","          -8","           9","          90","           1",".",".",".",".","        2899","       23.33","        1642","        1742","        4662","          57","        1739","         100","           3","         -17","        -340","         129","           3","           0","           0","        1.11","           0","           0","           8","           0","           3","           0","           0","           0","           0","           0","           2","           0","          77","         494","          88","         435","          10","          34","           1","           0"
"     3516578","           0","           0","      1510.3","       46.62","          25","           6","       43600","        1.66","        0.92","          32","        1575","           4","           0","           8","         118","         122","         -11","           0","          -1","           2","         -15","           0","          -6","         857","       29.99","        1774","         404","         205","        1767","        1878","        1826","           1","         291","         389","          97","           2","           0","         304","           0","           0","           0","           0","           0","           0","           0","           0","           0","           0","           0","           0","           0","          59","          37","          20","         117","          44","          77","          58","           0"
"     3516595","           0","           0","      2360.3","       49.71","          66","           3","       18100","        1.81","        0.46","           0","        1675","           2","           0","           0","         544","         385","           0","          15","           0",".",".",".","           0","        6424","       34.99","         548","        1704","        1640","         653","         559","         588","           3","         273","         377","        -540","          17","           0","         710","       14.72","           0","           0","           6","           0","           0","           0","           0","           0","           0","           0","           9","           5","          74","           2","           1","           1","           1","           1","           1","           0"
"     3516638","           0","           0","      5346.9","       17.81","          68","           7","       30400","        1.52","        0.56","           7","         226","          37","           0","           3","         102","         111","          28","         167","           0","           0",".","           1",".","        3811","       15.49","        3098","        2318","        1205","        3133","        3182","        3222","          -3","        -295","         706","        -305","          24","           0","           0","        0.66","           0","        0.89","           3","           0","           0","           0","           0","           0","           0","           0","           2","           6","          58","         241","         119","          34","         420","         118","         264","           0"
"     3516685","           0","           0","      1539.1",".","          30","           1","       11100","        1.85","        0.24","           8",".","          18","           0","           4","          13","         215","          32","           5","          -1","          -3","           3","           2","           0","        2749",".","        1964","        1441","        1119","        2015","        2083","        1881","          -1","         237","         141","         -50","           5",".",".",".",".",".","           5","           0","           2","           0","           0","           0","           0","           0","           0","           0","          71","          27","         278","          33","          22","           6","          84","           0"
"     3516849","           0","           0","      4993.4","       82.48","          73","           7","       30300","        2.53","        0.74","          11","        1619","          37","           0","          10","         193","         258","          51","          40","          -1",".",".",".",".","        4649","       47.49","        3489","        2315","         727","        3549","        3370","        3647","          -1","        -245","         619","        1137","           5","           0","        1878","         0.3","           0","           0","           9","           0","           0","           0","           0","           0","           0","           0","           0","           0","         145","          59","          22","           0","         138","          34","           1","           0"
"     3516887","           1","           0","        8516","       40.31","          33","           3","       32800","        2.71","        0.82","          88","           0","          28","           0","           0","         310","         411","          38","          63",".","           0",".","          -2",".","        2994","       44.66","        2369","        1674","        1312","        2321","        2449","        2435","           1","         296","         640","         617","          16","           0","          21","        3.75","           0","           0","           6","           0","           0","         0.3","         0.3","         0.2","         0.3","         0.2","           0","           5","          48","         753","          22","         341","           6","          16","          36","           0"
"     3516888","           0","           0","      1254.2","       27.49","          28","          10","       30800","        2.74","        0.53","          62","        1602","          20","           0","           0","         257","         193","          11","         -18","          -1",".","           2",".","          -2","        2280","        12.5","        2249","        1473","        1555","        2131","        2207","        2245","           3","         378","         174","        -176","          57","           0","          52","         0.1","           0","           0","           3","           0","           8","           0","           0","           0","           0","           0","           0","           0","         187","          21","          33","          40","          10","          10","          38","           0"
"     3516914","           0","           1","      1073.9","       82.66","          39","           6","       30200","        1.37","        0.95","          57",".","          22","           0","           7","          98","        -206","           4","          18","           2","           4","           0","           1","          -1","        -856","       51.66","         640","         426","         479","         524","         741","         808","          -8","        -210","          19","         188","           4","           0",".","       20.67","           0","           0","           4","           0","           0","           0","           0","           0","           0","           0","           1","           0","          79","          64","         187","          42","          17","          29","          89","           0"
"     3516924","           0","           0","      1404.3","       51.89","          46","           5","       29900","        2.07","        0.43","           5","         511","           0","           0","           8","          54","         -49","         -11","          25","           0","          -1","          -1","          -1","           1","         224","        22.5","        4115","        1186","         373","        4012","        4194","        4218","          -1","        -107","         105","         336","           2","           0","        2363","       23.33","        3.83","        1.19","           0","           0","          21","           0","           0","           0","           0","           0","           2","           0","          41","          45","         173","          16","          24","         109","           1","           0"
"     3516979","           0","           0","      8351.5","      119.89","          55","           7","       40900","        0.76","        0.05","          16","        1369","          16","           0","           3","         487","         146","          16","          59","           1","          -1",".","          -1",".","        5838","       58.32","        2192","        2193","        2637","        2208","        2167","        2204","           1","        -464","         899","         517","           4","           0","          84","        55.9","       26.07","           0","           3","           0","           0","           0","           0","           0","           0","           0","           0","           6","          42","          80","           9","          46","         154","           9","         188","           0"
"     3517047","           0","           0","      7640.7","       53.66","          39","           8","       16400","        1.84","        0.66","          49","         171","           1","           0","           6","         118","         370","          38","          55",".","           0",".","          -1",".","        6612","       46.99","        3320","        2048","        1975","        3302","        3210","        3325","           5","        -128","        -502","         307","          19","           0","        1204","         0.1","           0","           0","           5","           0","           5","           0","           0","           0","           0","           0","           0","           6","          51","          62","         106","          70","          12","          69","          46","           0"
"     3517158","           0","           0","      6827.7",".","          29","          12","       21600","        5.88","        0.47","          63",".","          24","           0","           5","         502","         641","          62","           4","          -1","           0",".","           0",".","        3717",".","        3682","        2189","        2948","        3757","        3598","        3594","           3","          61","        1403","       -1079","          65",".",".",".",".",".","           8","           0","           0","         0.4","         0.4","         0.2","           0","           0","           2","           5","          67","         290","          91","         455","          58","         159","         929","           0"
"     3517171","           0","           1","      7964.3","       62.28","          38","           6","       29100","        1.31","        0.69","          37","         574","          21","           0","           1","         305","         613","          30","          29","          -1",".",".",".",".","        7275","       33.13","        1343","        1974","        1522","        1206","        1406","        1407","           1","         396","         303","         946","           4","        2.87","        1924","       14.41","        2.72","        1.42","           0","           0","          20","           0","           0","           0","           0","           0","           0","           0","         140","          70","           3","           0","          75","          11","           1","           0"
"     3517259","           0","           0","      1202.3","       51.78","          46","           7","       44200","         1.8","        0.94","          69","         982","          21","           0","           0","         238","         139","          11","           6","           1","           2","         -20","          -1","           4","        2182","        29.3","        1827","        1657","        1083","        1844","        1855","        1786","          -1","         160","        -340","          12","           4","        1.64","        1098","        8.32","        1.72","        1.63","           7","           0","           0","         0.3","         0.3","         0.2","         0.3","         0.2","           1","           0","          62","          18","          44","          91","          35","          56","          10","           0"
"     3517301","           0","           0","      5860.6","       79.99","          32","          11","       29800","        1.62","        0.88","          71","         552","          34","           0","           1","         228","         339","          22","          60","          -1","           1",".","           0",".","        6114","       39.99","        4285","         808","        2128","        4183","        4348","        4289","          -6","         340","         401","        -128","           4","           0","        1104","         0.3","           0","           0","           7","           0","           0","           0","           0","           0","           0","           0","           0","           6","          52","         235","         412","          88","         425","          47","          12","           0"
"     3517355","           0","           0","      4962.8","       63.33","          28","          12","       45100","        4.42","        0.69","          89","        1379","           4","           0","          11","         146","         196","          52","          -9","           5",".","         120","           0","          25","        2514","       26.66","        1110","        2774","        1536","        1166","        1197","          32","           4","         -80","          97","           0","           4","           0","        2786","         0.3","           0","           0","           9","           0","           0","           0","           0","           0","           0","           0","           0","           0","         196","          18","          96","         282","         379","           7","          18","           0"
"     3517410","           0","           0","      4395.7","       33.03","          42","           7","       17800","        2.33","        0.78","          11","        1588","          36","           0","           0","         192","         135","         -31","           4","           0","           0","           1","           0","           1","        2133","          20","        1390","        1006","        1496","        1411","        1421","        1385","          -5","         104","         -27","         -22","          30","           0","        4552","        7.37","        6.66","        0.66","           0","           0","          38","           0","           0","           0","           0","           0","           0","           0","         196","          18","          26","           5","          53","         205","          75","           0"
"     3517429","           0","           0","      5717.8","       26.66","          51","           8","       32100","        1.79","        0.86","          56","        1208","           1","           0","           1","        1098","         708","          93","         151",".",".",".",".",".","        9829","        12.5","        3026","        1891","        2548","        3037","        3060","        3101","           1","          33","          57","          67","           4","           0","        3138","         0.1","           0","           0","          17","           0","          66","           0","           0","           0","           0","           0","           2","           4","          80","           2","        1005","         221","           0","           2","           0","           0"
"     3517438","           0","           0","         287","       75.48","          80","           3","       44400","        4.47","        0.28","          32","         686","          31","           0","           0","         221","         109","          38","          28","          -1","          -2","          30","          -1","         -16","        1786","          25","        1040","        1419","         989","        1074","        1047","        1076","          -1","         139","          48","         344","          21","        0.99","        2404","       26.21","        2.32","        0.87","           3","           0","           1","           0","           0","           0","           0","           0","           1","           0","          68","          92","         222","          84","          63","           4","           8","           0"
"     3517487","           0","           0","      5688.4","          35","          28","          12","       19700","        1.02","        0.57","          79",".","          36","           0","           0","         346","          53","          41","          83","          -2","           1",".","          -1",".","        4617","          20","        2508","        2208","         814","        2555","        2448","        2301","           5","         159","         268","         694","           1","           0",".","         0.1","           0","           0","           2","           0","           3","           0","           0","           0","           0","           0","           0","           4","          61","         306","          56","         201","         324","         108","         258","           0"
"     3517610","           0","           0","      5235.4","       82.95","          36","          10","       30200","        3.42","         0.9","          46","         290","           5","           0","           9","         394","        -119","          53","         -44","           1","           0",".","          -1",".","        2827","       44.99","        1894","        3362","         407","        1952","         290","          23","           1","       -1759","         481","       -1682","           2","        7.94","        2649","       37.64","         2.3","           0","           2","           0","           0","         0.3","         0.3","         0.2","         0.3","         0.2","           0","           7","          55","         445","          63","         224","          38","          23","          87","           0"
